company,title,link,location,experience,education,employmentType,deadline,sector,createdAt
(주)에프앤코,상시 채용(신입/주니어경력 인재모집),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49577839&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 강남구,신입·경력,학력무관,정규직,~ 12/31(화),"영업, 영업직, 영업지원, 영업MD, 영업마케팅",수정일24/12/12
롯데지에스화학(주),2024년 12월 롯데지에스화학 신입사원 채용 일반전형 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49516702&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 송파구,신입,대졸↑,정규직,내일마감,"영업, 영업관리, 영업직, 영업지원, 석유화학",등록일24/12/03
주식회사 아이티엘,웹 프론트엔드 개발자 채용 (신입/경력 모집),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49215350&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 서초구,경력무관,학력무관,정규직,채용시,"백엔드/서버개발, 프론트엔드, CSS, HTML, React",수정일24/12/13
위캔지(주),[산업안전관리자 채용] 산업안전관리자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49494550&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,인천 연수구,경력무관,학력무관,계약직,~ 12/29(일),"안전관리자, 가구, 부엌가구",등록일24/11/29
(주)티씨에스,부품 조립 신입사원 채용 (정규직모집),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49551048&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경북 구미시,경력무관,고졸↑,정규직,~ 01/08(수),"전기설계, 조립, 기구설계",등록일24/12/09
양산부산대학교병원,2024년도 12월 블라인드 공개채용 계약직(임상병리사) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49550052&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경남 양산시,경력무관,학력무관,계약직,~ 12/24(화),"임상병리사, 조직병리, 병리과, 심혈관센터, 종합병원",수정일24/12/09
양산부산대학교병원,2024년도 12월 블라인드 공개채용 계약직 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49569988&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,경남 양산시,경력무관,학력무관,계약직,~ 12/24(화),"총무, 세무회계, 전산총무, 물리치료사, 방사선사",수정일24/12/13
주식회사 바이트사이즈,채용전환형 인턴 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49548328&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,부산 부산진구,신입,대졸↑,정규직·인턴직,내일마감,"백엔드/서버개발, 정보보안, 프론트엔드, 보안관제, 솔루션",수정일24/12/13
(주)삼성에스앤에이치,관리부 정규직 채용(충원모집),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49571839&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,충남 천안시 서북구,경력무관,학력무관,정규직,~ 01/10(금),"매출관리, 경리, 사무직, 사무보조, 기타제조업",등록일24/12/11
(재)행복날개수련원,재단법인 행복날개수련원(SK비영리법인) 채용 연계형 인턴 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49476551&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=3c3bcfc6-63e8-4a67-bf79-3848eaf488c9,서울 중구,신입,대졸↑,인턴직,~ 12/17(화),"스포츠강사, 요가, 필라테스, 헬스, 스포츠센터",수정일24/12/03
(주)에코카우,"백엔드(Spring Boot + ORM, MySQL) 채용 공고 (핵심 팀원 모집)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49498522&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 마포구,경력무관,학력무관,정규직,~ 12/29(일),"백엔드/서버개발, 앱개발, 프론트엔드, 인프라, 정보통신",등록일24/11/29
(주)비지에프,[BGF리테일] 2025년 동계 채용연계형 인턴 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49539082&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,전국,경력무관,대졸↑,정규직·인턴직,~ 12/18(수),"영업, 영업관리, 매출관리, 영업지원, 손익관리",수정일24/12/10
(주)스탁키퍼,[스탁키퍼] 인사팀 채용 담당자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49553188&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 영등포구,신입,학력무관,정규직,~ 01/31(금),"채용담당자, 채용공고관리, 조직문화, 경영지원, 온보딩",수정일24/12/09
(주)휴먼코아,"[연4,000만/대기업] 현대글로비스 본사 인사 담당자(채용) 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49412365&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 성동구,경력무관,고졸↑,파견직,오늘마감,"채용담당자, 채용공고관리, 인사, 인사행정, 인사기획",수정일24/12/09
(주)케이티씨에스,[대기업/KT계열사] AICC본부 정규직 신입 채용담당자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49553531&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 동작구,신입,학력무관,정규직,~ 01/08(수),"채용담당자, 채용공고관리, 채용설명회, 채용대행, 면접/인터뷰",등록일24/12/09
쿠팡로지스틱스서비스(유),[쿠팡로지스틱스서비스] 계약직 채용 담당자(recruiter) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49410922&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 송파구,경력무관,학력무관,계약직,오늘마감,"채용담당자, 인사, 인사행정, 인사기획, 인력관리",수정일24/12/03
(주)씨아이템프러리,[정규직] 씨아이템프러리 본사 잡매니저(HR팀/인사/채용) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49453032&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 영등포구,신입,학력무관,정규직,~ 12/22(일),"채용담당자, 채용공고관리, 채용대행, 인사, 인사행정",수정일24/12/11
메가스터디교육(주),인사팀 채용담당자(리크루터) 경력직 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49515079&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 서초구,경력 5~10년,대졸↑,정규직,~ 01/02(목),"채용담당자, 채용공고관리, 인사, 인사행정, 인사기획",수정일24/12/04
(주)인코스파트너스,[CJ계열사/대기업/서울역] 인사팀 채용코디네이터 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49570245&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 용산구,경력무관,학력무관,기간제·계약직,채용시,"채용담당자, 채용공고관리, 인사, 인사행정, 인력관리",등록일24/12/11
(주)라이프위드코퍼레이션,[피캄] 채용 담당자 체험형 인턴(3개월) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49560409&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 구로구,신입,학력무관,인턴직,채용시,"채용담당자, 채용공고관리, 인사, 인사행정, 인사기획",등록일24/12/10
쿠팡풀필먼트서비스(유),[CFS] 여주센터 채용 담당자(HR) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49468833&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경기 여주시,경력무관,학력무관,계약직,~ 12/25(수),"채용담당자, 사무직, 사무행정, Excel, OA",수정일24/12/01
쿠팡풀필먼트서비스(유),[CFS 쿠팡] 고양센터 HR 채용담당자 모집(주간),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49521472&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경기 고양시 덕양구,경력무관,학력무관,계약직,~ 01/02(목),"채용담당자, 채용공고관리, 면접/인터뷰, 사무직, 문서작성",등록일24/12/03
(주)아이투맥스,[Salesforce/업계 1위] 인사담당자(조직문화/채용/인사관리)모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49555758&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 마포구,경력 5~10년,대졸↑,정규직,~ 02/07(금),"채용담당자, 채용공고관리, 인사, 인사행정, 인사기획",등록일24/12/09
제일산업,관리부 회계·세무·재무 채용 - 계약직모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49474632&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,부산 강서구,경력10년↑,초대졸↑,기간제·계약직,~ 12/21(토),"인사, 총무, 관리회계, 부가세신고, 연결회계",등록일24/11/26
주식회사인현산업,[[정규직/자차필수]] 평택 인사/채용 잡매니저 신규사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49487671&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경기 평택시,경력무관,학력무관,정규직·계약직,~ 01/27(월),"채용담당자, 채용공고관리, 채용대행, 인사, 인사행정",등록일24/11/28
(주)휴먼코아,대규모 채용 [애경그룹 계열사ㅣ신입가능] 회계 직무 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49557726&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경기 성남시 분당구,경력무관,고졸↑,파견직,내일마감,"총무, 경영지원, 경리, 경리사무원, 전산회계",수정일24/12/11
(주)이지엠앤씨,이지엠앤씨 회계팀 직원 신입 & 경력직 채용공고 (2차 모집),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49489778&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,울산 남구,경력무관,학력무관,계약직,~ 12/28(토),"경리, 경리사무원, 계산서발행, 기업회계, 법인결산",수정일24/12/13
(주)두원전자,두원인디아 현지채용 경력 모집 (인도 첸나이),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49430946&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,아시아·중동 인도,경력3년↑,대졸↑,정규직,~ 12/31(화),"품질검사원, QA, QC, 전기제어, 전자제어",수정일24/11/19
한국에스지에스(주),SGS Korea 환경 시험원 (육아휴직 대체채용) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49497581&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경기 안양시 동안구,경력무관,초대졸↑,계약직,오늘마감,"연구원, 임상STAT, 환경측정분석사, R&D, 기술연구",등록일24/11/29
아진산업(주),[미국현지채용] 현기차 1차사 아진 조지아 보전팀 관리직 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49412789&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,미국,경력무관,대졸↑,정규직,채용시,"주간근무, 자동차, 설비보전, 자동차부품",등록일24/11/15
아진산업(주),[채용시 마감] 현기차 1차사 미국 아진 USA 보전팀 관리직 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49312632&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,미국,경력무관,초대졸↑,정규직,채용시,"주간근무, 자동차, 설비보전, 자동차부품",수정일24/12/10
(주)세원하이텍,베트남 현지채용 직원 모집 [ 개발 ],https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49583975&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,아시아·중동 베트남,경력10년↑,학력무관,정규직,채용시,"공정엔지니어, 생산, 생산기술, 제조, 다이캐스팅",등록일24/12/13
(주)큐티엘,[상시채용] 건설재료 품질 시험 연구원 모집 [대졸(4년제)이상],https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49523801&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경기 화성시,경력무관,대졸↑,정규직,~ 01/03(금),"기술연구, 시료분석, 실험보조, 건설견적원, 건축가",등록일24/12/04
(주)뉴프렉스,[베트남법인 현지채용] 품질보증팀 한국인 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49529505&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,아시아·중동 베트남,경력무관,초대졸↑,정규직,~ 12/18(수),"VOC분석, 품질보증, 품질CS, 전자",등록일24/12/04
자이씨앤에이(주),"[상시채용] 정규직 경력사원 모집(플랜트-사업관리, 설계, 시공)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46791675&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,전국,경력4년↑,대졸↑,정규직,~ 07/01(화),"원가관리, 용접원, 공정설계, 기계설계, 전기설계",수정일23/10/18
(주)아이비엠에스,SI / SM / 솔루션 IT 개발자 채용 각 분야모집 (아이비엠에스),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49221800&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 마포구,신입·경력,초대졸↑,정규직,~ 12/17(화),"백엔드/서버개발, 유지보수, SE(시스템엔지니어), SI개발, PL(프로젝트리더)",수정일24/12/09
(주)공감커뮤니케이션즈,"[2024 하반기 정기 채용] 행사 및 문화 기획 신입, 경력직 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49558177&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,대구 수성구,경력무관,대졸↑,정규직,~ 01/09(목),"행사기획, 문화기획, 서비스기획, 행사기획, 기획",등록일24/12/10
양산부산대학교병원,2024년도 12월 블라인드 공개채용 계약직(의공기사) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49550627&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경남 양산시,경력무관,학력무관,계약직,~ 12/24(화),"의공기사, 종합병원, 의료기기연구, 종합병원",수정일24/12/09
양산부산대학교병원,2024년도 12월 블라인드 공개채용 계약직(응급구조사) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49550401&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경남 양산시,경력무관,학력무관,계약직,~ 12/24(화),"응급구조사, 응급실, 종합병원, 종합병원",수정일24/12/09
양산부산대학교병원,2024년도 12월 블라인드 공개채용 계약직(방사선사) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49550239&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경남 양산시,경력무관,학력무관,계약직,~ 12/24(화),"방사선사, 영상의학과, 핵의학과, 종합병원",수정일24/12/09
양산부산대학교병원,2024년도 12월 블라인드 공개채용 계약직(물리치료사) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49549929&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경남 양산시,경력무관,학력무관,계약직,~ 12/24(화),"물리치료사, 재활의학과, 종합병원, 종합병원",수정일24/12/09
(주)제이투케이글로벌,무역사무원(포워딩) 신입 & 경력직 채용 공고(상시모집),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49298335&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,부산 해운대구,경력무관,학력무관,정규직,상시채용,"포워더, 철도운송, 관세사, 무역경리, 무역사무원",수정일24/12/03
(주)비엠정밀,[주5일/양산] 생산 제조 (주.야간) 경력무관 채용(정규직모집),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49557748&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경남 양산시,경력무관,학력무관,정규직,~ 01/08(수),"제조가공, 자동화라인, NC/CNC밀링, NC/CNC선반, 2교대",수정일24/12/09
지이앤종합건설(주),[급채용] 건설회사  현장시공 및 공무 모집합니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49432259&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경기 성남시 분당구,경력3년↑,초대졸↑,정규직·계약직,채용시,"건축기사, 공무, 건설관리, 관급공사, CAD",등록일24/11/19
부산미남병원,방사선사 채용공고모집 (맘모 가능자),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49499255&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,부산 동래구,경력무관,학력무관,정규직,~ 12/29(일),"방사선사, 영상의학과, 전문병원",수정일24/12/02
법무법인(유)대륜변호사,[상시채용] 법무법인(유한) 대륜 서울 법률사무원/상담실장 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49263556&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 영등포구,경력무관,대졸↑,정규직,상시채용,"영업, 비서, 사무직, 송무비서, 법률사무원",수정일24/12/05
(주)제이엔씨,평택 삼성물산 P4 신규채용관리자 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49549128&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경기 평택시,경력무관,학력무관,계약직,채용시,"서류관리, 안전관리자, 건설현장",수정일24/12/09
법무법인(유)대륜변호사,[상시채용] 법무법인(유한) 대륜 진주사무소 상담실장 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49565859&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경남 진주시,경력무관,대졸↑,정규직,상시채용,"영업, 영업관리, 거래처관리, 매출관리, 사무직",수정일24/12/11
이룸세무회계사무소,[세무사] 이룸세무그룹 채용 신입/경력 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49491112&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,서울 강남구,경력무관,초대졸↑,정규직,채용시,"세무사, 전산회계, 기업회계, 법인결산, 법인세신고",등록일24/11/28
(주)드림관광여행사,"전세버스 승무사원 채용- 신입가능, 전국모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49515272&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,인천 중구,경력무관,학력무관,정규직,~ 01/02(목),"버스기사, 승합기사, 운전, 고속버스, 운송·운수",등록일24/12/03
한국중소기업비즈니스센터,[특별 채용]2024(5)년 정책자금 컨설팅 영업팀 / 영업부 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49344997&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,대전 서구,경력무관,고졸↑,정규직,채용시,"영업, 영업관리, 거래처관리, 고객관리, 영업직",수정일24/11/19
리팅성형외과의원,[병원확장 대규모 채용] 리팅성형외과 대구점 코디 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49483954&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,대구 수성구,경력무관,학력무관,정규직,~ 12/27(금),"영업관리, 병원코디네이터, 상담실장, 원무, 성형외과",수정일24/12/10
미팜에프앤비,[경북/경산] 2024년  HACCP팀장/품질관리 채용공고 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49527775&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,경북 경산시,경력1년↑,초대졸↑,정규직,~ 01/03(금),"경리, 전표입력, 회계사무실, QC, 제조가공",등록일24/12/04
플란치과병원,[업계최고] 플란치과 부산점 기공팀 채용[추가모집],https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49587533&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,부산 부산진구,경력,학력무관,정규직,~ 01/12(일),"치과위생사, 치기공사, 간호조무사, 치과, 치과",수정일24/12/13
척신경과의원,척신경과 간호조무사 채용합니다(추가모집),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49518971&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,대전 중구,경력무관,학력무관,정규직,~ 01/02(목),"간호조무사, 외래, 회복실, 비만클리닉, E/N 외",등록일24/12/03
(주)성엔지니어링,[가족친화기업] (주)성엔지니어링 채용 신입/경력 모집 영업팀,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49582922&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,충북 청주시 청원구,신입·경력,초대졸↑,정규직,채용시,"영업, 거래처관리, 기술영업, 장비영업, B2B",등록일24/12/13
(주)성엔지니어링,[가족친화기업] (주)성엔지니어링 채용 신입/경력 모집 생산,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49582914&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=ed4975df-f713-47de-81f3-9e6cc42e6f94,충북 청주시 청원구,경력무관,고졸↑,정규직,채용시,"단순생산직, 공정엔지니어, 납땜, 조립, 회로설계",수정일24/12/13
